Company,Region,Fiscal Year,Event Date (adjusted),Estimation N,Est_Calendar_Mismatch_N,Alpha,Beta,"CAR[-1,+1]","CAR[-1,+1]_Calendar_Gaps","CAR[-2,+2]","CAR[0,+1]","CAR[0,+5]","CAR[0,+15]","CAR[0,+20]","CAR[0,+30]","CAR[0,+45]","CAR[0,+60]","|CAR|[-1,+1]",n_corporate_tier1plus,Specificity,ESGSentiment,total_sentences,Sentiment,cluster_3d,Leverage,Size,ROA,Revenue_Growth,Cluster1_HighSpec,Cluster0_HighVolLowSpec
American International Group (AIG),United States,2022,2023-04-03,221,0,0.0002899752229905,0.9312504718462454,-0.0119311565553425,0,0.0151608884952684,-0.0111046742982627,0.0128634450020107,0.0090205758414639,0.0201871925060463,0.0274331706207421,0.0845732655798101,0.0726246883680399,0.0119311565553425,14.0,1.5,0.6428571428571429,80.0,0.6125,1.0,11.017950016108989,13.165859553112652,0.002962550073914,-5.2908,1,0
American International Group (AIG),United States,2023,2024-04-01,221,0,0.0009872842050037,0.8165345096588915,0.0009433251702505,0,-0.0002674924250899,0.0041005921866899,-0.003147430531313,-0.0199338342679685,-0.0303542086237744,-0.0151724515887078,-0.0689719490170212,-0.1221754490088739,0.0009433251702505,8.0,1.25,0.5,112.0,0.6607142857142857,2.0,9.512582600729033,13.19803840679653,0.0052096397963308,-34.9331,0,0
Assicurazioni Generali,Europe (Italy),2012,2013-03-14,214,7,0.0004753060769441,0.4851054620232838,0.036341995359961,0,0.02234925445991,0.0566706236467623,0.042222539064997,0.0095372086309639,0.0514968404614009,0.119085683236273,0.1216927009036215,0.0916659436748318,0.036341995359961,3.0,1.3333333333333333,0.6666666666666666,12.0,0.75,0.0,19.344886311332047,13.276499010432673,7.935787978736182e-05,7.679,0,1
Assicurazioni Generali,Europe (Italy),2013,2014-03-13,216,5,0.0006184086673461,0.2564522655678988,-0.016786867451391,0,0.0002751435627758,-0.0205168537478448,-0.0109219009028446,0.0251234952825892,-0.0183243721182255,0.0082277234329266,-0.0278355609381525,-0.0233077480928823,0.016786867451391,2.0,1.5,0.5,17.0,0.6470588235294118,2.0,20.007054426535856,13.337524204830968,0.0030744068445245,2.8006,0,0
Assicurazioni Generali,Europe (Italy),2014,2015-03-13,216,5,0.0006798668475588,0.7517856515262626,-0.0547081743324665,0,-0.0498109634962176,-0.0018352998409293,-0.0160929634419372,0.0099239763341292,-0.0206691024555882,-0.0914429991646616,-0.0300284575608431,-0.0725479185146954,0.0547081743324665,2.0,1.0,0.5,24.0,0.5833333333333334,2.0,19.72846805871408,13.315616268858346,0.0039069777356145,4.9437,0,0
Assicurazioni Generali,Europe (Italy),2015,2016-03-17,216,5,-0.0009117759203955,0.7840933879413042,-0.0113759974550795,0,-0.0254698970681107,-0.0176023346174504,-0.0588389188093911,-0.0796799426781525,-0.0511397947267641,-0.0327308662122895,-0.0330921753865817,-0.0437691820938579,0.0113759974550795,1.0,1.0,0.0,22.0,0.5909090909090909,2.0,19.259319221273323,13.206510334557702,0.0043978031968237,4.4253,0,0
Assicurazioni Generali,Europe (Italy),2016,2017-03-16,215,6,0.0004125836923379,1.898716988002237,0.0144237577585939,0,0.0203787502943924,0.0236465100127452,0.0260092157433232,0.0128476456969244,0.0056136894512935,-0.0032706362671574,0.0293840015334278,0.0055427275482664,0.0144237577585939,2.0,1.0,0.0,18.0,0.5555555555555556,2.0,19.304815334268348,13.21711479167372,0.0041857984083839,-6.8655,0,0
Assicurazioni Generali,Europe (Italy),2017,2018-03-15,216,5,0.0002123871573963,0.6692673429386174,0.0167570197674867,0,0.0284390641354619,0.026903876762396,0.039951366559896,0.0463921476351852,0.0446430221990396,0.0821169752092171,0.0250365447870424,-0.0165752133640306,0.0167570197674867,6.0,1.5,0.1666666666666666,21.0,0.5714285714285714,0.0,19.516884406753764,13.378076030719964,0.0037774555549568,-2.3757,0,1
Assicurazioni Generali,Europe (Italy),2018,2019-03-14,215,6,0.0002551024594782,0.3439002002362687,0.0306115651697013,0,0.0344287368467961,0.0307623343868903,0.0348026863519301,0.0434723227143506,0.041753838713489,0.0627769290323048,0.0676601348446618,0.0610858002245547,0.0306115651697013,7.0,1.8571428571428568,0.7142857142857143,25.0,0.8,1.0,19.93198880006493,13.2891060111717,0.0042601846163293,-11.8278,1,0
Assicurazioni Generali,Europe (Italy),2019,2020-03-12,216,5,0.0004716721207348,0.5867995223462816,-0.0647378479164276,0,-0.1048160850033181,-0.0934874046009656,-0.1463919814951071,-0.0501815118279394,-0.0628125185164487,-0.0955400831273061,-0.1307092932141121,-0.0332612438470852,0.0647378479164276,10.0,1.7,0.3,33.0,0.5151515151515151,0.0,16.23750502478896,13.26700927747036,0.0046262425361842,28.0759,0,1
Assicurazioni Generali,Europe (Italy),2020,2021-03-17,216,5,-0.0002998068811271,0.7779497291301186,0.0094778723660581,0,-0.0054637793154782,0.006960575469738,0.0178541687981256,-0.0045356898294308,-0.0058076903320519,-0.0230182655489276,0.0348056903851078,0.049919742023759,0.0094778723660581,9.0,1.7777777777777777,0.5555555555555556,30.0,0.4666666666666667,0.0,16.13140017612278,13.408906764299712,0.0036614538217536,-10.7987,0,1
Assicurazioni Generali,Europe (Italy),2021,2022-03-16,216,5,0.0005380084766702,0.4862626747093487,0.0253827501236328,0,0.0565030190429958,0.0200995073446542,0.0270413788536281,0.0803339099933516,0.0403420762209338,0.0088421838501336,0.0160399583673679,-0.0604545492460213,0.0253827501236328,9.0,1.7777777777777777,0.5555555555555556,30.0,0.4666666666666667,0.0,17.390795582883673,13.411258391444951,0.005547208278125,18.2632,0,1
Assicurazioni Generali,Europe (Italy),2022,2023-03-16,214,7,0.0002541648786973,0.3956474874316297,-0.0641459739119376,0,-0.015537134786812,-0.0108900657055401,0.0302129125763663,0.0401567410143012,0.0462469499616569,0.0358601283215403,0.0674333821275242,0.0892002001030828,0.0641459739119376,14.0,1.7857142857142858,0.4285714285714285,38.0,0.5526315789473685,0.0,16.369136782521657,13.197500681728163,0.0069819911546846,-51.3876,0,1
Assicurazioni Generali,Europe (Italy),2023,2024-03-13,215,6,0.0007095994103727,0.5049678247990822,0.01132035232867,0,0.0203882403217311,0.0119597634008265,0.0167746103015596,0.0089664427743462,0.0067314799331715,0.0022652424737378,0.0665888444273212,0.039644388004828,0.01132035232867,7.0,2.142857142857143,0.8571428571428571,22.0,0.5454545454545454,1.0,15.257863444572306,13.240550261103111,0.0075669194972342,12.8142,1,0
China Life Insurance Company Limited,China / Hong Kong,2012,2013-03-27,214,7,0.000876007728926,0.351321571590709,-0.050029354699451,0,-0.0638348474296469,-0.033147199003993,-0.0758023773267829,-0.0280675011690432,-0.0095173826853162,-0.0130278038670207,-0.0899358230614656,-0.1801731147620959,0.050029354699451,7.0,1.2857142857142858,0.4285714285714285,43.0,0.5116279069767442,2.0,7.511463415320552,12.626615175892612,0.0057560287023371,0.158,0,0
China Life Insurance Company Limited,China / Hong Kong,2013,2014-04-09,215,6,0.0003752175639152,0.162396957697976,0.0221138027566713,0,-0.0128707903186068,0.0111892053852356,-0.0599582822130595,-0.1242612597376235,-0.1132822242326692,-0.1126229453994987,-0.0593774621265601,-0.0781792904584693,0.0221138027566713,11.0,1.6363636363636365,0.9090909090909092,44.0,0.5909090909090909,1.0,7.86376441181781,12.69458099336365,0.0123577086141204,12.4899,1,0
China Life Insurance Company Limited,China / Hong Kong,2014,2015-04-16,215,6,0.0022643524501007,0.40443584198251,-0.0023461168033575,0,-0.0854244540875486,0.0195931671729122,-0.017168152179606,-0.0443629058448862,-0.0746013293810194,-0.0633655530966135,-0.1785130300818356,-0.2511894090325973,0.0023461168033575,7.0,1.5714285714285714,0.7142857142857143,38.0,0.7105263157894737,1.0,6.818742142183328,12.799171702435167,0.014445741025822,5.4759,1,0
China Life Insurance Company Limited,China / Hong Kong,2015,2016-04-15,216,5,-0.0035076534818535,0.7310879328609594,0.0187298289291156,0,0.0687240242651075,-0.0146342842215378,-0.036324148915317,-0.0765207059493179,-0.0944984640733216,-0.0409927905461075,0.0156008190726475,0.0578248698045569,0.0187298289291156,6.0,1.8333333333333333,0.6666666666666666,43.0,0.7209302325581395,1.0,6.505241959423952,12.841033342379156,0.0146325229081819,15.1289,1,0
China Life Insurance Company Limited,China / Hong Kong,2016,2017-04-11,215,6,0.0011510909490748,0.4092421402605431,-0.0179245111266581,0,-0.0278614980878663,-0.0060522915881767,-0.0228492176352963,-0.0358921199380482,0.036209740356875,0.0398217006321585,-0.0291420132262373,0.0014756325534149,0.0179245111266581,3.0,1.0,0.6666666666666666,56.0,0.8214285714285714,2.0,7.766353112372375,12.870373887720737,0.0074114725678571,6.5685,0,0
China Life Insurance Company Limited,China / Hong Kong,2017,2018-04-11,216,5,0.000105637426691,0.3020596110043589,0.0064322524403264,0,0.0123913978811623,-0.0029294871363372,-0.0240334435388142,0.0007204677042533,0.0175819906623118,-0.0065178450591131,0.0033252087218439,-0.082005304719129,0.0064322524403264,3.0,1.0,0.3333333333333333,37.0,0.7297297297297297,2.0,7.907168548459937,13.006557844874155,0.0107296274351643,18.9678,0,0
China Life Insurance Company Limited,China / Hong Kong,2018,2019-04-11,214,7,0.0003721573853578,0.6342512490809551,-0.0372273875420136,0,-0.0362032279906637,-0.0299967805409473,0.0076244014975055,-0.0445903587089733,-0.1348500236873851,-0.1668010976736097,-0.1303568915161181,-0.0973301894247338,0.0372273875420136,11.0,1.7272727272727273,0.0909090909090909,87.0,0.5977011494252874,2.0,9.066513035414944,13.067118801713146,0.0036437873268888,-2.477,0,0
China Life Insurance Company Limited,China / Hong Kong,2019,2020-04-16,215,6,-0.0007141441461758,0.4743437669361127,0.0214759707281604,0,0.0364914810656745,0.0163794315339554,0.0144603429067162,-0.009093911831933,-0.0807280823444439,-0.0867909923728096,-0.02244740155183,0.1924106292865591,0.0214759707281604,14.0,1.8571428571428568,0.5714285714285714,87.0,0.6896551724137931,1.0,8.104206268393684,13.19037494396906,0.01576889332939,16.2658,1,0
China Life Insurance Company Limited,China / Hong Kong,2020,2021-04-15,216,5,-0.0006109537518201,0.5184190961188434,-0.0048436998635279,0,-0.0066952943203652,-0.0084923548157395,0.0016496499929317,0.0077936850641178,-0.0075080376977085,0.0463297404718291,-0.0086372825109108,-0.054262139860286,0.0048436998635279,20.0,1.8,0.8,81.0,0.7283950617283951,1.0,8.306460185694188,13.38703154676666,0.005098374903062,10.3602,1,0
China Life Insurance Company Limited,China / Hong Kong,2021,2022-04-13,214,7,-0.0004971866486291,0.1190438078442835,0.0150311326720391,0,-0.0196863645175857,0.0139906264105771,0.0008986462434843,-0.0515415592055498,-0.0360993993961384,0.0080703729548828,0.1072022364051034,0.0998822118464604,0.0150311326720391,9.0,1.6666666666666667,0.6666666666666666,63.0,0.7301587301587301,1.0,9.04339668264774,13.553794908640494,0.005659137177265,2.4699,1,0
China Life Insurance Company Limited,China / Hong Kong,2022,2023-04-19,214,7,0.0009310607931865,0.1503858981412836,0.0439720937670264,0,0.062586228206894,0.0177177536732515,-0.0128273269155382,0.0531671640533204,0.0436905790853164,-0.0642607966240217,-0.1071663271610258,-0.141370566605325,0.0439720937670264,6.0,1.1666666666666667,0.6666666666666666,44.0,0.6818181818181818,2.0,12.361143331630403,13.495641553381049,0.0060017074243882,-2.4905,0,0
China Life Insurance Company Limited,China / Hong Kong,2023,2024-04-19,214,7,-0.0020375836682329,0.7560990355410934,0.0677700494197428,0,0.0865872317193992,0.0374467030894852,0.1284560577953833,0.2629391277654869,0.317976233637485,0.2740928145868615,0.2413093318384906,0.293029514710438,0.0677700494197428,12.0,1.5,0.9166666666666666,53.0,0.8301886792452831,1.0,15.741069419785369,13.58756174786452,0.0091218332489441,-57.3271,1,0
Chubb,United States,2013,2014-04-07,221,0,0.0002282561482342,0.2384108626961271,-0.0123937312748899,0,0.0056498743086997,-0.0077551285906562,0.0107900811323124,0.03384110007197,0.0257811450945136,0.0318108480168578,0.0363920022778283,0.0309920337504915,0.0123937312748899,9.0,1.0,0.0,320.0,0.2375,2.0,2.278751084128361,11.456460927989102,0.0340662363771029,5.0342,0,0
Chubb,United States,2014,2015-04-06,221,0,0.0005862712743114,0.5566162310749512,-0.0057656294561585,0,-0.0117155591488078,-0.00334446560137,-0.0032720948642345,-0.0533579649336395,-0.0624416567623456,-0.0562468224733167,-0.1027160723482245,-0.1128252525733332,0.0057656294561585,19.0,1.4210526315789471,0.2105263157894736,413.0,0.2179176755447942,2.0,2.320647581708182,11.49525017329022,0.0243847202996498,4.9102,0,0
Chubb,United States,2015,2016-04-08,221,0,0.0007289280270424,0.6955023369166365,-0.0029445842683465,0,-0.004859382526367,0.0012089285703427,-0.00153897616101,-0.0289297009603583,0.0139464649909928,0.0322810964539063,0.0084594323266659,0.041307099330523,0.0029445842683465,8.0,1.125,0.0,244.0,0.1721311475409836,2.0,2.5114467135747383,11.535723601246207,0.0246613101870858,-1.3772,0,0
Chubb,United States,2016,2017-04-03,221,0,0.0002958029780227,0.6942509102803698,0.0050996953256388,0,0.0041964430904043,0.0087453554395193,0.0126000635249826,-0.0115333596498999,-0.0143268690229068,-0.0266799304020336,0.0128425228811354,0.0204881115383899,0.0050996953256388,14.0,1.2857142857142858,0.1428571428571428,267.0,0.1610486891385767,2.0,2.30991196271362,11.981590698964483,0.0279874331918941,61.7045,0,0
Chubb,United States,2017,2018-04-02,221,0,-5.7918517786231206e-05,0.7063579302576117,-0.0241922874980133,0,-0.0055590018649812,-0.0038593872927881,-0.0148185124087678,0.0035380693357773,-0.011642754657951,-0.0331713213362189,-0.0590391607743821,-0.0927971941153642,0.0241922874980133,18.0,1.5555555555555556,0.3888888888888889,377.0,0.1803713527851458,2.0,2.263933401078715,12.025880819249345,0.0189705547772149,2.4759,0,0
Chubb,United States,2018,2019-04-01,221,0,-2.217391724092333e-05,0.7180334205585912,-0.0063212673025452,0,-0.023688387139895,-0.0096305921733091,-0.0361597870725672,-0.0329482855451033,0.0108615509706219,0.028684137831815,0.0668218111753772,0.0340045099490215,0.0063212673025452,29.0,1.6206896551724137,0.4482758620689655,384.0,0.2630208333333333,2.0,2.3346120209890286,12.0303552332879,0.0252248600771289,3.7626,0,0
