Company,Year,Total Assets (Million USD),Total Liabilities (Million USD),Total Equity (Million USD),Leverage,Revenue Growth YoY (%),"Net Income, Adj",ROA,ROE,ROE_sign_flip_risk,Size,Region
People Insurance China,2021,216619.7826,169909.8504,46709.9322,3.6375529228449617,2.2354,2016.9025,0.009310795513650376,0.04317930694834106,0,12.28589894178845,Asia
People Insurance China,2022,205300.6407,161104.282,44196.3587,3.6451935575407486,-19.4379,3765.8857,0.018343273002752007,0.08520805357659476,0,12.232230723800987,Asia
People Insurance China,2023,219213.9357,172334.1125,46879.8231,3.6760828242118513,6.91,3130.423,0.01428021895598857,0.06677548661654399,0,12.297803407308898,Asia
People Insurance China,2024,241981.6697,191645.8887,50335.781,3.807349064475626,18.818,5836.4807,0.024119515776694387,0.11595093160469686,0,12.396617257228701,Asia
Ping An,2012,456177.3857,422552.8468,33624.5389,12.566799742791417,25.0992,3177.5762,0.00696565919225487,0.09450170333785603,0,13.03063701658226,Asia
Ping An,2013,555203.2252,515598.2751,39604.9501,13.018531112857026,24.2443,4569.0941,0.008229588540942072,0.11536674300720809,0,13.227089497235669,Asia
Ping An,2014,645344.4276,588345.362,56999.0656,10.32201766479484,25.7653,6391.6864,0.009904302457170545,0.11213668737755587,0,13.377539449531703,Asia
Ping An,2015,734513.9114,670765.0096,63748.9017,10.521985347396189,30.829,8627.7911,0.011746259622986905,0.1353402312811924,0,13.506964214375866,Asia
Ping An,2016,803623.0673,733524.7921,70098.2751,10.464234548618728,11.8755,9401.5401,0.011698942554731716,0.13411942143495054,0,13.59688561646365,Asia
Ping An,2017,997906.0046,907550.3712,90355.6334,10.044203521681029,24.691,13198.1693,0.013225864198793298,0.14606913596158796,0,13.813414367090497,Asia
Ping An,2018,1038400.0,939058.9518,99388.3841,9.448377295833307,9.9901,22359.9151,0.021533046128659476,0.22497513469484004,0,13.853191624931963,Asia
Ping An,2019,1180900.0,1058500.0,122407.1574,8.64737015778458,17.4608,28928.1846,0.024496726733847066,0.23632755808117475,0,13.981787417589373,Asia
Ping An,2020,1459700.0,1308400.0,151352.0346,8.64474668912049,4.3769,29408.3036,0.020146813454819484,0.19430398592078124,0,14.193741493118669,Asia
Ping An,2021,1595600.0,1426100.0,169557.2757,8.41072725492015,-1.8584,27983.0437,0.01753763079719228,0.16503593599552036,0,14.28276039901339,Asia
Ping An,2022,1596000.0,1424000.0,171918.3602,8.283001294006061,-31.9442,20818.4923,0.013044168107769425,0.1210952237781989,0,14.28301105699189,Asia
Ping An,2023,1631200.0,1458100.0,173064.2708,8.425193676660383,3.666,13190.0355,0.008086093366846493,0.07621466544786089,0,14.304826498242383,Asia
Ping An,2024,1775200.0,1596400.0,178742.3624,8.931290705599402,7.3334,11163.9422,0.006288836300135196,0.06245828940660795,0,14.389423650600522,Asia
Power Corp Canada,2012,273024.4246,247088.1496,25936.275,9.526740042662256,1.6134,844.8044,0.0030942447776886547,0.03257231040309373,0,12.517316537564396,N. America
Power Corp Canada,2013,324618.9311,296969.3263,27649.6048,10.740454644762229,-11.3656,1093.8194,0.0033695490164221053,0.0395600374006069,0,12.690407253680553,N. America
Power Corp Canada,2014,325252.6905,298145.5015,27107.189,10.99876130645638,43.8128,1197.2533,0.003680994300645147,0.04416737198386746,0,12.692357668438923,N. America
Power Corp Canada,2015,305799.1033,280121.4926,25677.6106,10.909172857384167,-10.2372,1262.121,0.004127288099866708,0.04915258742961076,0,12.6306836401641,N. America
Power Corp Canada,2016,314292.9368,288225.2788,26067.658,11.056815261271264,32.6277,922.2816,0.0029344649274981732,0.035380301521525256,0,12.65808074973645,N. America
Power Corp Canada,2017,355648.599,326259.28,29389.3191,11.101287474196706,1.3123,1214.1928,0.0034140238522351106,0.04131408406804498,0,12.78169844088777,N. America
Power Corp Canada,2018,331989.8708,304064.1515,27925.7193,10.888319410272091,-6.4532,1109.9048,0.0033431887464682253,0.039744895666841425,0,12.712859737794643,N. America
Power Corp Canada,2019,367737.71,339547.6961,28190.0139,12.04496376995401,1.5448,971.5076,0.0026418492680557563,0.03446282798746687,0,12.815125218462686,N. America
Power Corp Canada,2020,492719.2982,462383.302,30335.9962,15.242067507906663,32.5355,1447.3234,0.002937419754589186,0.047709769953096184,0,13.107694916021543,N. America
Power Corp Canada,2021,523071.389,488501.0673,34570.3218,14.130648540853329,7.5089,2296.2717,0.004389977636494279,0.06642320870730223,0,13.16747323277589,N. America
Power Corp Canada,2022,520621.5817,490629.7118,29991.8699,16.35875700434403,-57.685,2433.3875,0.004674004277836875,0.08113490449623481,0,13.162778726119384,N. America
Power Corp Canada,2023,567485.4244,536240.63,31244.7944,17.162559085362393,6.5539,1912.9554,0.0033709330984536914,0.061224771573468895,0,13.248970344131207,N. America
Power Corp Canada,2024,591632.3836,561065.3231,30567.0605,18.355226636856365,10.2715,2077.6946,0.0035117999920111203,0.06797168474868559,0,13.290640747333503,N. America
Progressive,2012,22694.7,16687.7,6007.0,2.7780422840019976,7.0562,704.05,0.031022661678717936,0.11720492758448477,0,10.029886696032543,N. America
Progressive,2013,24408.2,18218.7,6189.5,2.943484934162695,6.4098,961.235,0.0393816422349866,0.15530091283625494,0,10.102674420397678,N. America
Progressive,2014,25787.6,18859.0,6928.6,2.7219063014173135,7.3725,1138.39,0.04414486032046411,0.16430303380192246,0,10.157649035219784,N. America
Progressive,2015,29819.3,22065.0,7754.3,2.8455179706743357,8.1767,1194.93,0.04007236923737311,0.1540990160298157,0,10.302911113864802,N. America
Progressive,2016,33427.5,24986.7,8440.8,2.9602288882570376,12.7761,996.745,0.029818113828434672,0.11808655577670364,0,10.41713419348882,N. America
Progressive,2017,38701.2,28912.7,9788.5,2.9537416355927877,14.5474,1559.96,0.040307794073568784,0.15936660366756908,0,10.563625886289081,N. America
Progressive,2018,46575.0,35538.7,11036.3,3.220164366680862,20.9027,2914.245,0.06257101449275362,0.26405996574939067,0,10.748819195469789,N. America
Progressive,2019,54910.5,41011.7,13898.8,2.9507367542521656,17.3309,3130.332,0.05700789466495479,0.22522318473537284,0,10.913459866040967,N. America
Progressive,2020,64098.3,47059.7,17038.6,2.761946404047281,8.0056,4390.0,0.06848855585873571,0.25765027643116223,0,11.06817312149623,N. America
Progressive,2021,71132.3,52900.7,18231.6,2.9015939358037692,12.5809,2131.732,0.029968551558152905,0.11692511902411198,0,11.172296802365764,N. America
Progressive,2022,75465.0,59574.0,15891.0,3.74891447989428,11.5478,2430.038,0.032200861326442724,0.15291913661821158,0,11.231424251593529,N. America
Progressive,2023,88690.8,68413.7,20277.1,3.373939074127957,19.8658,3585.851,0.04043092406427724,0.17684239856784256,0,11.392911442512474,N. America
Progressive,2024,105745.0,80154.0,25591.0,3.132116759798367,21.6264,8264.71,0.07815698141756111,0.32295377281075377,0,11.56878581446685,N. America
Prudentials,2012,709235.0,670123.0,39112.0,17.133437308242993,86.5525,2540.15,0.0035815350342270195,0.06494554101043158,0,13.47194220334629,N. America
Prudentials,2013,731781.0,695900.0,35881.0,19.394665700510018,-45.9172,4462.15,0.006097657632543069,0.12435968897187925,0,13.503236567852216,N. America
Prudentials,2014,766655.0,724306.0,42349.0,17.103260997898417,12.4328,3148.05,0.004106214659788302,0.07433587569954427,0,13.549792174724178,N. America
Prudentials,2015,757255.0,715332.0,41923.0,17.06299644586504,-0.0778,5704.74,0.007533446461231685,0.13607661665434248,0,13.537455331706905,N. America
Prudentials,2016,783962.0,737874.0,46088.0,16.010111091824335,10.1614,4234.224,0.005401057704327506,0.09187259156396459,0,13.57211582877011,N. America
Prudentials,2017,831921.0,777577.0,54344.0,14.308424113057558,4.7963,4816.28,0.005789347786628778,0.0886257912557044,0,13.63149276337205,N. America
Prudentials,2018,815078.0,766047.0,49031.0,15.623727845648672,4.5405,5105.122,0.006263353936678453,0.10412029124431482,0,13.61103909316499,N. America
Prudentials,2019,896552.0,832833.0,63719.0,13.070402862568464,3.1483,5468.05,0.006098976969545548,0.08581506301103282,0,13.706311573691542,N. America
Prudentials,2020,940722.0,872512.0,68210.0,12.791555490397302,-6.6589,7065.76,0.007510996872614864,0.1035883301568685,0,13.754402944526163,N. America
Prudentials,2021,937582.0,874974.0,62608.0,13.975434449271658,9.8326,3814.45,0.0040683908180831115,0.06092592001022233,0,13.751059499668385,N. America
Prudentials,2022,689029.0,657110.0,31919.0,20.58679783201228,-4.8722,3808.65,0.005527561249236244,0.11932234719132805,0,13.443038639095523,N. America
Prudentials,2023,721212.0,693102.0,28110.0,24.656776947705442,-11.2396,4336.21,0.006012393027292946,0.1542586268231946,0,13.488688409107981,N. America
Prudentials,2024,735587.0,707400.0,28187.0,25.096675772519248,29.1277,6726.1207,0.00914388196093732,0.23862492283676873,0,13.508424098907962,N. America
Sompo,2012,107628.9241,95519.7991,12109.125,7.8882494895378485,5.7507,-1117.0337,-0.010378564213483574,-0.09224726807263117,0,11.586444701924817,Asia
Sompo,2013,97412.4177,83790.1719,13622.2458,6.150980765594466,1.9343,727.7447,0.00747075903855736,0.053423254189114686,0,11.486708973290687,Asia
Sompo,2014,92168.4195,78680.9935,13487.426,5.833655250453274,7.3699,666.4916,0.00723123607430417,0.049415774366435815,0,11.431372829178757,Asia
Sompo,2015,85480.8754,70225.7524,15255.123,4.603420922925367,9.1599,1043.3594,0.012205764097731737,0.06839403392552129,0,11.356047950372691,Asia
Sompo,2016,90548.8533,75856.9511,14691.9022,5.163181054935147,-1.0218,1275.4246,0.01408548593955524,0.08681140009222223,0,11.413644799509672,Asia
Sompo,2017,107188.3479,90397.9427,16790.4052,5.383904773185581,4.5919,1545.22,0.014415932610899025,0.09202994100463996,0,11.582342826748427,Asia
Sompo,2018,112486.5656,94446.5826,18039.9831,5.235403053121485,10.6898,1383.3472,0.012297888131096073,0.07668228913141276,0,11.63058907660696,Asia
Sompo,2019,108497.3729,92428.8435,16068.5294,5.752165689786149,-3.4665,1268.1134,0.011687964105534576,0.07891907021684262,0,11.594481238766289,Asia
Sompo,2020,111132.2694,96170.4583,14961.8111,6.427728411836451,2.8824,1161.0111,0.010447110513159375,0.07759829958018918,0,11.618476387099593,Asia
Sompo,2021,118602.8026,100239.472,18363.3306,5.458675998568581,2.2966,1426.7587,0.012029721631552744,0.07769607437117099,0,11.68353539595796,Asia
Sompo,2022,113424.1115,96635.7848,16788.3268,5.756129598334957,8.6811,1957.2523,0.01725605141725091,0.11658411962769274,0,11.638889271131415,Asia
Sompo,2023,100559.4411,86104.8128,14454.6283,5.956902592922434,5.2977,162.3251,0.00161422038770659,0.011229974000784232,0,11.518504285372789,Asia
Sompo,2024,98022.5879,79067.6712,18954.9167,4.17135419012419,11.4233,2889.2307,0.029475152226622656,0.15242645197169344,0,11.492953219869761,Asia
Swiss RE,2012,215785.0,181759.0,34026.0,5.341768059719039,20.5706,4408.2316,0.020428813865653313,0.1295547992711456,0,12.282037820585874,Europe
Swiss RE,2013,213520.0,180543.0,32977.0,5.474815780695637,9.0616,4455.4786,0.02086679748969652,0.1351086696788671,0,12.271485784078406,Europe
Swiss RE,2014,204461.0,168420.0,36041.0,4.673011292694431,1.9725,3717.512,0.018182010261125595,0.10314674953525152,0,12.228132527231256,Europe
Swiss RE,2015,196135.0,162529.0,33606.0,4.836308992441825,-4.3463,4615.0576,0.02353000535345553,0.1373283818365768,0,12.186558476625871,Europe
Swiss RE,2016,215065.0,179349.0,35716.0,5.021530966513607,22.6965,3558.0,0.016543835584590705,0.09961921827752268,0,12.278695587000026,Europe
Swiss RE,2017,222526.0,188232.0,34294.0,5.488773546392955,-3.1044,415.6969,0.0018680823813846472,0.012121563538811454,0,12.312799227694127,Europe
Swiss RE,2018,207570.0,178843.0,28727.0,6.225606572214293,-12.9898,421.0,0.002028231439996146,0.014655202422807812,0,12.243223911160966,Europe
Swiss RE,2019,238567.0,207530.0,31037.0,6.686535425459935,32.6618,727.0,0.003047361957018364,0.02342365563682057,0,12.382405472291081,Europe
Swiss RE,2020,182622.0,155364.0,27258.0,5.699757869249395,-11.3189,-878.0,-0.0048077449595339,-0.032210727125981366,0,12.11517372181335,Europe
Swiss RE,2021,181567.0,157889.0,23678.0,6.668172987583411,5.8632,1437.0,0.007914433790281273,0.060689247402652254,0,12.10938001057493,Europe
Swiss RE,2022,170676.0,157867.0,12809.0,12.324693574830198,0.2438,474.409,0.00277958822564391,0.03703716137091108,0,12.047522301358228,Europe
Swiss RE,2023,133861.0,111322.0,22539.0,4.939083366608989,-5.3687,3111.0,0.023240525619859405,0.13802741914015706,0,11.804557227118288,Europe
Swiss RE,2024,127229.0,103989.0,23240.0,4.474569707401033,5.2601,3241.0,0.025473752053384056,0.1394578313253012,0,11.75374389132436,Europe
Talanx,2012,172022.895,153281.8353,18741.0597,8.178931061192873,12.8389,819.6638,0.004764852957508941,0.04373625681369554,0,12.055382857402295,Europe
Talanx,2013,183204.7907,167745.9428,15458.8479,10.85112835607885,4.9039,986.9152,0.005386950833704372,0.06384144577811648,0,12.118359880989429,Europe
Talanx,2014,178230.58,162621.58,15609.0,10.4184496124031,5.0317,1243.3246,0.006975933086230208,0.07965434044461528,0,12.090833384234674,Europe
Talanx,2015,165989.016,151394.8914,14594.1246,10.3736877373241,6.7303,1084.6567,0.006534508885816879,0.07432146358405081,0,12.019676896474738,Europe
Talanx,2016,165193.4422,149744.1966,15449.2456,9.692654287274713,-0.0798,1033.7609,0.0062578809802172645,0.06691335789237501,0,12.014872443155195,Europe
Talanx,2017,190424.8734,173324.7806,17100.0928,10.13589707536558,7.9281,789.447,0.004145713665996325,0.04616624068847159,0,12.157013030412095,Europe
Talanx,2018,185737.6976,169406.0004,16331.6972,10.372835004557885,2.739,807.9079,0.00434972496396445,0.04946870433037419,0,12.132090729431054,Europe
Talanx,2019,199420.3026,180768.9336,18651.369,9.691992775436484,11.8517,1043.9134,0.005234739825332107,0.05596980039374053,0,12.203169949782094,Europe
Talanx,2020,221315.2875,200411.76,20903.5275,9.587461255044156,3.3805,-183.6521,-0.000829821121146003,-0.008785698968750609,0,12.307343604086999,Europe
Talanx,2021,224900.8264,204468.6494,20432.177,10.0071886319309,10.7919,157.2961,0.0006994020543092144,0.007698450341341503,0,12.323414812462666,Europe
Talanx,2022,169746.8569,154394.7806,15352.0763,10.056931556547827,-8.707,3641.32,0.02145147230705513,0.23718746108628969,0,12.042063529196499,Europe
Talanx,2023,186456.06,167875.1784,18580.8816,9.034833869239014,6.014,4107.714,0.022030466588213865,0.22107207227454695,0,12.13595088709005,Europe
Talanx,2024,186715.6231,167575.1476,19140.4755,8.755014868883482,8.3288,4388.1514,0.023501790193795516,0.22926031278585526,0,12.13734200626449,Europe
Tokio Marine,2012,197730.3643,175251.0589,22479.3053,7.796106532704995,5.1739,114.4031,0.0005785813443727115,0.005089263145511886,0,12.194659585124548,Asia
Tokio Marine,2013,191354.723,166273.1798,25081.5432,6.629304204854509,12.7511,1548.7312,0.008093509142180932,0.06174784333046939,0,12.161884173068184,Asia
Tokio Marine,2014,183836.2278,157260.9489,26575.2789,5.917565324215656,7.9683,1833.3155,0.00997254742408286,0.06898574825493176,0,12.121800573942563,Asia
Tokio Marine,2015,174153.1471,144060.1501,30092.9971,4.787165253805843,3.9639,2343.7618,0.013458050222050797,0.07788396058430486,0,12.067690346833851,Asia
Tokio Marine,2016,194269.5822,163045.9733,31223.6089,5.221881103564553,5.2871,2136.3356,0.010996758091550577,0.06842052137028913,0,12.177002072415391,Asia
Tokio Marine,2017,203104.8693,171034.4354,32070.4339,5.333087663650225,14.8031,2500.6745,0.012312233126751532,0.07797445172701577,0,12.2214777221703,Asia
Tokio Marine,2018,215872.1051,179762.7471,36109.3579,4.978287002439331,3.2429,2568.8422,0.011899833926250068,0.07114062252544236,0,12.28244140528379,Asia
Tokio Marine,2019,203407.0777,170873.5307,32533.547,5.252225670321161,1.5332,2695.7251,0.013252857916654492,0.08285985847162623,0,12.222964558943016,Asia
Tokio Marine,2020,234310.3173,202517.0811,31793.2362,6.369816517766128,-0.3374,2401.5227,0.01024932545725335,0.0755356480508266,0,12.364401658097457,Asia
Tokio Marine,2021,232938.8663,199282.0541,33656.8122,5.921002052000635,-0.0877,1549.6195,0.006652472919672659,0.04604177872793312,0,12.35853132172628,Asia
Tokio Marine,2022,224135.0115,190632.0089,33503.0026,5.6899977347104995,7.1665,3758.7378,0.016769971700739846,0.11219107268910876,0,12.320003879179172,Asia
Tokio Marine,2023,206355.4869,179234.0062,27121.4808,6.608562693228756,9.5486,2680.1759,0.012988149432143839,0.09882114917560106,0,12.237355625086481,Asia
Tokio Marine,2024,202186.5517,167932.3817,34254.17,4.902538339127762,13.9649,4880.4728,0.024138464002499724,0.14247820922241,0,12.216946073465431,Asia
Travelers,2012,104938.0,79533.0,25405.0,3.1306042117693367,1.1736,2486.0,0.02369017896281614,0.09785475300137768,0,11.561124978549463,N. America
Travelers,2013,103812.0,79016.0,24796.0,3.1866430069366025,1.308,3752.0,0.036142257157168727,0.15131472818196484,0,11.550336849968375,N. America
Travelers,2014,103078.0,78242.0,24836.0,3.150346271541311,4.1114,3716.0,0.03605036962300394,0.14962151715252053,0,11.543241262172174,N. America
Travelers,2015,100184.0,76586.0,23598.0,3.2454445291973895,-1.0445,3412.0,0.0340573345045117,0.1445885244512247,0,11.514763774243868,N. America
Travelers,2016,100245.0,77024.0,23221.0,3.316997545325352,2.7786,2945.0,0.029378023841588108,0.12682485681064554,0,11.51537246861328,N. America
Travelers,2017,103483.0,79752.0,23731.0,3.360667481353504,4.097,2028.0,0.019597421798749553,0.08545783995617547,0,11.547162626989124,N. America
Travelers,2018,104233.0,81339.0,22894.0,3.552852275705425,5.1663,2411.0,0.023130870261817274,0.10531143531056172,0,11.5543840568194,N. America
Travelers,2019,110122.0,84179.0,25943.0,3.2447673746289944,4.3092,2518.0,0.02286554911825067,0.09705893690012721,0,11.609344121096703,N. America
Travelers,2020,116764.0,87563.0,29201.0,2.9986301838978116,1.6239,2667.0,0.022840944126614367,0.09133248861340365,0,11.667910082688888,N. America
Travelers,2021,120466.0,91579.0,28887.0,3.170249593242635,8.3367,3495.0,0.029012335430743944,0.12098868002907882,0,11.699122834422532,N. America
Travelers,2022,115717.0,94157.0,21560.0,4.367207792207792,7.0515,2978.0,0.025735198803978673,0.13812615955473098,0,11.658902834108325,N. America
Travelers,2023,125978.0,101057.0,24921.0,4.055094097347618,11.8124,3050.0,0.024210576449856323,0.12238674210505196,0,11.743862567514103,N. America
Travelers,2024,133189.0,105325.0,27864.0,3.7799669824863624,12.0186,4987.0,0.037443032082229016,0.17897645707723228,0,11.799524451095714,N. America
Zurich,2012,408831.0,371957.0,36874.0,10.087243043879155,33.3764,3095.3,0.0075710990604919886,0.08394261539295982,0,12.921057146699098,Europe
Zurich,2013,415053.0,380319.0,34734.0,10.94947313871135,2.5593,3429.7,0.008263282038679397,0.09874186675879541,0,12.936161501901873,Europe
Zurich,2014,406529.0,369699.0,36830.0,10.037985338039642,0.6997,3322.38,0.008172553495568582,0.09020852565843063,0,12.915410546138782,Europe
Zurich,2015,381973.0,349069.0,32904.0,10.608710187211281,-16.4654,1958.42,0.005127116314503905,0.05951920739119864,0,12.853105204462446,Europe
Zurich,2016,382679.0,350206.0,32473.0,10.784528685369384,11.4636,3037.06,0.007936312157186572,0.09352569827241092,0,12.854951796639321,Europe
Zurich,2017,422065.0,387172.0,34893.0,11.095979136216434,-5.4553,2549.26,0.006039970146778341,0.07305935287880091,0,12.952914609593007,Europe
Zurich,2018,395342.0,363539.0,31803.0,11.430965632173065,-26.0304,3488.24,0.00882334788613403,0.109682734333239,0,12.887506492059735,Europe
Zurich,2019,404688.0,367711.0,36977.0,9.944316737431377,53.2635,4113.03,0.010163459257502075,0.11123211726208183,0,12.910871678830567,Europe
Zurich,2020,439299.0,399453.0,39846.0,10.024920945640718,-17.2901,4047.12,0.009212677470242363,0.10156904080710737,0,12.992935553612543,Europe
Zurich,2021,435826.0,396657.0,39169.0,10.126809466670071,18.8867,5455.8,0.012518298587050796,0.13928872322499936,0,12.984998360107722,Europe
Zurich,2022,335412.0,308482.0,26930.0,11.454957296695136,-20.7012,4460.0,0.013297079412781892,0.1656145562569625,0,12.723114905906534,Europe
Zurich,2023,361382.0,335103.0,26279.0,12.751740933825488,9.3714,5195.8,0.014377583830960038,0.19771680809772063,0,12.79769084959109,Europe
Zurich,2024,358005.0,331067.0,26938.0,12.28996213527359,8.1174,6528.4,0.018235499504196867,0.24234909792857673,0,12.788302231765753,Europe
