dv,model,term,coef,se,ci_lo,ci_hi,p,n,sd_dv,sd_predictor,std_coef,std_se,std_ci_lo,std_ci_hi,mde_raw_80pct_power,mde_std_80pct_power,min_equivalence_bound_std,equivalent_within_0.05SD,equivalent_within_0.1SD,equivalent_within_0.2SD,"BF01_prior_N(0,0.1)","BF01_prior_N(0,0.5)"
Q,Model 1,ESG_sentence_ratio_lag,0.02901408057196468,0.030232003411076052,-0.03023955729423644,0.0882677184381658,0.3371991144714497,183,0.06284696125973847,0.12835991580229708,0.05925895006930599,0.061746460522451495,-0.06176188872752319,0.18027978886613516,0.0846975338704115,0.17298797107049607,0.1608228396110762,False,False,True,1.3637296602431883,5.1837632325103495
Q,Model 2,Corporate_ESG_share_lag,0.03098968511430382,0.032482752970283864,-0.03267534082616402,0.09465471105477166,0.34006589677302335,183,0.06284696125973847,0.11450814257313523,0.056463689098657864,0.059184081994303805,-0.059534980068243086,0.1724623582655588,0.0910032005651624,0.16580924926282745,0.1538128410247818,False,False,True,1.40163011716485,5.430923058857977
Q,Model 3,Corporate_ESG_share_lag,0.0679675162323935,0.04759889744321217,-0.02532460846011801,0.16125964092490502,0.15331429000734423,183,0.06284696125973847,0.11450814257313523,0.12383787351174128,0.08672593273404772,-0.046141831172635595,0.29381757819611815,0.13335236747537837,0.24297009117476767,0.26648933852008905,False,False,False,0.8529848570381469,2.174874961601466
Q,Model 3,Verified_ESG_share_lag,-0.07462303772035617,0.06255367055881227,-0.1972259791164117,0.04797990367569939,0.23289123197721295,183,0.06284696125973847,0.055998952956105456,-0.06649187001219377,0.05573762015919023,-0.1757355981081803,0.042751858083792754,0.17524943877627683,0.15615369273078275,0.15817209668868132,False,False,True,1.1934954589276834,4.469621527325452
Q,Model 4,Corporate_ESG_share_lag,0.030500648358795596,0.032550484848153954,-0.03329712962290289,0.09429842634049408,0.34874521963122007,183,0.06284696125973847,0.11450814257313523,0.05557265651091184,0.059307490531048175,-0.06066788894339287,0.17181320196521654,0.09119295719299826,0.1661549887951594,0.15312479741629653,False,False,True,1.4167371933542976,5.5065613791470245
Q,Model 4,Specificity_mean_lag,0.0008453448174723377,0.0059649678651646975,-0.010845777367189243,0.012536467002133919,0.8873025576578277,183,0.06284696125973847,0.3400884286528734,0.004574477188417268,0.03227867358367151,-0.05869056050430333,0.06783951488113787,0.016711365797564288,0.09043145477230766,0.05766817050570202,False,True,True,3.2259438127214097,15.367893394782698
