outcome,model,fixed_effects,covariance,term,N,firms,coefficient,SE,p_value,CI95_low,CI95_high,R_squared
"CAR[-1,+1]",M3_specificity_overall,firm_year_FE,HC3,Specificity_mean,61,6,-0.019914962719994718,0.02065933598908823,0.3405791037354944,-0.061607190671952264,0.021777265231962828,0.31640891607981647
"CAR[-1,+1]",M3_specificity_overall,firm_year_FE,HC3,Overall_sentiment,61,6,-0.008631748141386932,0.046837085831433437,0.8546705517969635,-0.10315281407113974,0.0858893177883659,0.31640891607981647
"CAR[-1,+1]",M3_specificity_overall,firm_year_FE,firm_cluster_CR1,Specificity_mean,61,6,-0.019914962719994718,0.01994678764648135,0.36391902138157045,-0.07118981272333452,0.03135988728334508,0.31640891607981647
"CAR[-1,+1]",M3_specificity_overall,firm_year_FE,firm_cluster_CR1,Overall_sentiment,61,6,-0.008631748141386932,0.030801138393492005,0.7905171672410148,-0.08780859501261778,0.07054509872984391,0.31640891607981647
"CAR[-1,+1]",M3b_specificity_ESG,pooled,HC3,Specificity_mean,62,7,-0.005339970814921601,0.008571987893800783,0.5357141149571771,-0.02249247897144555,0.011812537341602345,0.005394767931165445
"CAR[-1,+1]",M3b_specificity_ESG,pooled,HC3,ESG_sentiment,62,7,-0.004824383740772736,0.011821147399211591,0.6846668093120991,-0.02847844505029527,0.018829677568749797,0.005394767931165445
"CAR[-1,+1]",M3b_specificity_ESG,pooled,firm_cluster_CR1,Specificity_mean,62,7,-0.005339970814921601,0.015709762427067488,0.7455047891159884,-0.043780374676385146,0.03310043304654194,0.005394767931165445
"CAR[-1,+1]",M3b_specificity_ESG,pooled,firm_cluster_CR1,ESG_sentiment,62,7,-0.004824383740772736,0.009146539739163882,0.6168041481385955,-0.027205160225501342,0.01755639274395587,0.005394767931165445
"CAR[-1,+1]",M3b_specificity_ESG,firm_FE,HC3,Specificity_mean,61,6,-0.020400037321496697,0.014932414525417825,0.17765828664380093,-0.050350667956279876,0.00955059331328648,0.1415573986943004
"CAR[-1,+1]",M3b_specificity_ESG,firm_FE,HC3,ESG_sentiment,61,6,0.008104609233593905,0.01801218900501206,0.6545805200898328,-0.028023266730117583,0.044232485197305396,0.1415573986943004
"CAR[-1,+1]",M3b_specificity_ESG,firm_FE,firm_cluster_CR1,Specificity_mean,61,6,-0.020400037321496697,0.021056214317851898,0.3771233234988265,-0.07452675937423207,0.03372668473123869,0.1415573986943004
"CAR[-1,+1]",M3b_specificity_ESG,firm_FE,firm_cluster_CR1,ESG_sentiment,61,6,0.008104609233593905,0.011703855645271545,0.5194780754709526,-0.021981109495050666,0.03819032796223848,0.1415573986943004
"CAR[-1,+1]",M3b_specificity_ESG,firm_year_FE,HC3,Specificity_mean,61,6,-0.024250142004256195,0.021539509033562537,0.26662354719968406,-0.06771863107258135,0.019218347064068955,0.32763235594225915
"CAR[-1,+1]",M3b_specificity_ESG,firm_year_FE,HC3,ESG_sentiment,61,6,0.02049242621281942,0.024411217575944104,0.4059600280420216,-0.028771405320713397,0.06975625774635223,0.32763235594225915
"CAR[-1,+1]",M3b_specificity_ESG,firm_year_FE,firm_cluster_CR1,Specificity_mean,61,6,-0.024250142004256195,0.021317490883873233,0.30685791829274994,-0.07904849685168346,0.030548212843171066,0.32763235594225915
"CAR[-1,+1]",M3b_specificity_ESG,firm_year_FE,firm_cluster_CR1,ESG_sentiment,61,6,0.02049242621281942,0.0114762848388329,0.13421777654331468,-0.009008303134472866,0.049993155560111704,0.32763235594225915
"CAR[-1,+1]",M4_interaction_overall,pooled,HC3,Specificity_mean,62,7,0.03797265345895163,0.02712153490324533,0.16681233820891678,-0.016316997153729806,0.09226230407163306,0.04899677528826141
"CAR[-1,+1]",M4_interaction_overall,pooled,HC3,Overall_sentiment,62,7,0.1097799872236197,0.0659877273197997,0.10157855898139533,-0.02230880029143159,0.241868774738671,0.04899677528826141
"CAR[-1,+1]",M4_interaction_overall,pooled,HC3,Specificity_mean:Overall_sentiment,62,7,-0.09286563127041837,0.05666602143321362,0.10666385545719567,-0.20629499713023075,0.020563734589393992,0.04899677528826141
"CAR[-1,+1]",M4_interaction_overall,pooled,firm_cluster_CR1,Specificity_mean,62,7,0.03797265345895163,0.02678235484558349,0.20602391050799926,-0.027561408014276763,0.10350671493218003,0.04899677528826141
"CAR[-1,+1]",M4_interaction_overall,pooled,firm_cluster_CR1,Overall_sentiment,62,7,0.1097799872236197,0.08677960913418743,0.25276576928938654,-0.1025620668045526,0.322122041251792,0.04899677528826141
"CAR[-1,+1]",M4_interaction_overall,pooled,firm_cluster_CR1,Specificity_mean:Overall_sentiment,62,7,-0.09286563127041837,0.07588789960684629,0.2669287550365107,-0.27855663217691096,0.0928253696360742,0.04899677528826141
"CAR[-1,+1]",M4_interaction_overall,firm_FE,HC3,Specificity_mean,61,6,0.027579274567315355,0.041449904112485544,0.5087583020033768,-0.055596043090117085,0.11075459222474779,0.17371054799326957
"CAR[-1,+1]",M4_interaction_overall,firm_FE,HC3,Overall_sentiment,61,6,0.12629513379072693,0.11816472325153103,0.2900937797401741,-0.11081973059295636,0.3634099981744102,0.17371054799326957
"CAR[-1,+1]",M4_interaction_overall,firm_FE,HC3,Specificity_mean:Overall_sentiment,61,6,-0.10320531464827713,0.09564220519282612,0.2855333274170724,-0.29512544012751607,0.08871481083096179,0.17371054799326957
"CAR[-1,+1]",M4_interaction_overall,firm_FE,firm_cluster_CR1,Specificity_mean,61,6,0.027579274567315355,0.0333117265440365,0.445423300449645,-0.05805124460046895,0.11320979373509965,0.17371054799326957
"CAR[-1,+1]",M4_interaction_overall,firm_FE,firm_cluster_CR1,Overall_sentiment,61,6,0.12629513379072693,0.11712578254984132,0.33015508620523437,-0.17478627531658397,0.42737654289803784,0.17371054799326957
"CAR[-1,+1]",M4_interaction_overall,firm_FE,firm_cluster_CR1,Specificity_mean:Overall_sentiment,61,6,-0.10320531464827713,0.10611691518561192,0.37543833574159097,-0.37598752927817053,0.16957689998161624,0.17371054799326957
"CAR[-1,+1]",M4_interaction_overall,firm_year_FE,HC3,Specificity_mean,61,6,0.024626636126537822,0.05281017160655454,0.6434520529512974,-0.08202566908893894,0.13127894134201457,0.3390875533797414
"CAR[-1,+1]",M4_interaction_overall,firm_year_FE,HC3,Overall_sentiment,61,6,0.1197164729712094,0.1478671910291506,0.42283170865362646,-0.1789073774962417,0.4183403234386605,0.3390875533797414
"CAR[-1,+1]",M4_interaction_overall,firm_year_FE,HC3,Specificity_mean:Overall_sentiment,61,6,-0.0970843009196935,0.11706426991781856,0.41172315017318867,-0.33350039019353594,0.13933178835414894,0.3390875533797414
"CAR[-1,+1]",M4_interaction_overall,firm_year_FE,firm_cluster_CR1,Specificity_mean,61,6,0.024626636126537822,0.02859393727862492,0.42845812107486325,-0.04887641965121948,0.09812969190429513,0.3390875533797414
"CAR[-1,+1]",M4_interaction_overall,firm_year_FE,firm_cluster_CR1,Overall_sentiment,61,6,0.1197164729712094,0.09854005261429198,0.27864020374434517,-0.13358879636173632,0.37302174230415514,0.3390875533797414
"CAR[-1,+1]",M4_interaction_overall,firm_year_FE,firm_cluster_CR1,Specificity_mean:Overall_sentiment,61,6,-0.0970843009196935,0.09126789294312108,0.33610290473071686,-0.33169588869608035,0.13752728685669335,0.3390875533797414
"CAR[-1,+1]",M4b_interaction_ESG,pooled,HC3,Specificity_mean,62,7,0.01130448546735115,0.015073906154046334,0.4563237774329428,-0.018869216035567862,0.04147818697027016,0.017515455530508706
"CAR[-1,+1]",M4b_interaction_ESG,pooled,HC3,ESG_sentiment,62,7,0.05439399770434043,0.04648543126613583,0.24673441997520162,-0.03865670281911525,0.1474446982277961,0.017515455530508706
"CAR[-1,+1]",M4b_interaction_ESG,pooled,HC3,Specificity_mean:ESG_sentiment,62,7,-0.04531106092144152,0.03851779505708162,0.2442539549277833,-0.12241280473792474,0.031790682895041694,0.017515455530508706
"CAR[-1,+1]",M4b_interaction_ESG,pooled,firm_cluster_CR1,Specificity_mean,62,7,0.01130448546735115,0.011939816925528571,0.3802997341639518,-0.017911194068226118,0.04052016500292842,0.017515455530508706
"CAR[-1,+1]",M4b_interaction_ESG,pooled,firm_cluster_CR1,ESG_sentiment,62,7,0.05439399770434043,0.051124917227364855,0.3282871639620482,-0.07070416814810472,0.1794921635567856,0.017515455530508706
"CAR[-1,+1]",M4b_interaction_ESG,pooled,firm_cluster_CR1,Specificity_mean:ESG_sentiment,62,7,-0.04531106092144152,0.045320804998121,0.35601364627008075,-0.15620707577477438,0.06558495393189136,0.017515455530508706
"CAR[-1,+1]",M4b_interaction_ESG,firm_FE,HC3,Specificity_mean,61,6,-0.0025698181310195977,0.018383358389873043,0.889365597943075,-0.039458725510362315,0.034319089248323116,0.15284960218293642
"CAR[-1,+1]",M4b_interaction_ESG,firm_FE,HC3,ESG_sentiment,61,6,0.0680470622213871,0.07306149084725769,0.3559678763963425,-0.07856154496030629,0.21465566940308048,0.15284960218293642
"CAR[-1,+1]",M4b_interaction_ESG,firm_FE,HC3,Specificity_mean:ESG_sentiment,61,6,-0.049117256895340425,0.061621933776445405,0.4290324432834787,-0.1727707134295675,0.07453619963888666,0.15284960218293642
"CAR[-1,+1]",M4b_interaction_ESG,firm_FE,firm_cluster_CR1,Specificity_mean,61,6,-0.0025698181310195977,0.01675225819260333,0.8840807313079879,-0.04563286874681536,0.04049323248477616,0.15284960218293642
"CAR[-1,+1]",M4b_interaction_ESG,firm_FE,firm_cluster_CR1,ESG_sentiment,61,6,0.0680470622213871,0.0814715621254829,0.4416606108366675,-0.14138225549929478,0.277476379942069,0.15284960218293642
"CAR[-1,+1]",M4b_interaction_ESG,firm_FE,firm_cluster_CR1,Specificity_mean:ESG_sentiment,61,6,-0.049117256895340425,0.07645671122915218,0.5488943849805503,-0.24565548999349007,0.1474209762028092,0.15284960218293642
"CAR[-1,+1]",M4b_interaction_ESG,firm_year_FE,HC3,Specificity_mean,61,6,-0.01293994092047888,0.026902163775255106,0.6330735509688942,-0.0672699628581304,0.04139008101717265,0.3312767757010202
"CAR[-1,+1]",M4b_interaction_ESG,firm_year_FE,HC3,ESG_sentiment,61,6,0.056413245318900206,0.09238674321253891,0.5448211068600849,-0.1301655677244688,0.24299205836226923,0.3312767757010202
"CAR[-1,+1]",M4b_interaction_ESG,firm_year_FE,HC3,Specificity_mean:ESG_sentiment,61,6,-0.029626877087257038,0.07434225412994312,0.6923147970316429,-0.17976410513764174,0.12051035096312768,0.3312767757010202
"CAR[-1,+1]",M4b_interaction_ESG,firm_year_FE,firm_cluster_CR1,Specificity_mean,61,6,-0.01293994092047888,0.029059151973191977,0.6747229429778274,-0.08763886914176135,0.061758987300803585,0.3312767757010202
"CAR[-1,+1]",M4b_interaction_ESG,firm_year_FE,firm_cluster_CR1,ESG_sentiment,61,6,0.056413245318900206,0.0856834962850743,0.5393904775134256,-0.16384319384532342,0.27666968448312385,0.3312767757010202
"CAR[-1,+1]",M4b_interaction_ESG,firm_year_FE,firm_cluster_CR1,Specificity_mean:ESG_sentiment,61,6,-0.029626877087257038,0.07728477818724885,0.7172204542661861,-0.2282937240665806,0.16903996989206654,0.3312767757010202
"|CAR|[-1,+1]",M1_specificity,pooled,HC3,Specificity_mean,62,7,-0.001586194010956616,0.006678150749764398,0.8130626375798441,-0.014944484410793239,0.011772096388880006,0.0004063987798529345
"|CAR|[-1,+1]",M1_specificity,pooled,firm_cluster_CR1,Specificity_mean,62,7,-0.001586194010956616,0.011953751401696322,0.8987735136777718,-0.03083596998140825,0.027663581959495018,0.0004063987798529345
"|CAR|[-1,+1]",M1_specificity,firm_FE,HC3,Specificity_mean,61,6,0.008786174431280259,0.012063956060650027,0.4695767957731538,-0.015400601208327758,0.032972950070888275,0.07101442107928713
"|CAR|[-1,+1]",M1_specificity,firm_FE,firm_cluster_CR1,Specificity_mean,61,6,0.008786174431280259,0.019595509966980357,0.6726434986051353,-0.04158568754986981,0.05915803641243032,0.07101442107928713
"|CAR|[-1,+1]",M1_specificity,firm_year_FE,HC3,Specificity_mean,61,6,0.010715535701744118,0.015366302870496848,0.4893435348018817,-0.020273567428158994,0.04170463883164723,0.3809351655270373
"|CAR|[-1,+1]",M1_specificity,firm_year_FE,firm_cluster_CR1,Specificity_mean,61,6,0.010715535701744118,0.015096203175559176,0.5095399900738102,-0.028090489968423546,0.049521561371911785,0.3809351655270373
"|CAR|[-1,+1]",M2_overall_sentiment,pooled,HC3,Overall_sentiment,62,7,0.015639350337428016,0.01708747284288833,0.3637229592411104,-0.01854068437392933,0.04981938504878536,0.024382768337562144
"|CAR|[-1,+1]",M2_overall_sentiment,pooled,firm_cluster_CR1,Overall_sentiment,62,7,0.015639350337428016,0.014782304735787842,0.3307886423818288,-0.020531646307807804,0.05181034698266383,0.024382768337562144
"|CAR|[-1,+1]",M2_overall_sentiment,firm_FE,HC3,Overall_sentiment,61,6,0.024904633499064577,0.027168159247197766,0.3633838597244293,-0.029564246273837046,0.0793735132719662,0.08625198385035315
"|CAR|[-1,+1]",M2_overall_sentiment,firm_FE,firm_cluster_CR1,Overall_sentiment,61,6,0.024904633499064577,0.023963086914481017,0.346291943290866,-0.036694442449074584,0.08650370944720373,0.08625198385035315
"|CAR|[-1,+1]",M2_overall_sentiment,firm_year_FE,HC3,Overall_sentiment,61,6,0.024292626560504918,0.03185314048191439,0.4498389609726599,-0.03994535337027985,0.08853060649128969,0.38557326603965836
"|CAR|[-1,+1]",M2_overall_sentiment,firm_year_FE,firm_cluster_CR1,Overall_sentiment,61,6,0.024292626560504918,0.03096091731161398,0.468201700180288,-0.05529494509536789,0.10388019821637773,0.38557326603965836
"|CAR|[-1,+1]",M2b_ESG_sentiment,pooled,HC3,ESG_sentiment,62,7,0.010177079112723544,0.009623970818684493,0.2945353152452239,-0.009073728755019841,0.02942788698046693,0.017060231709126517
